STATION ID,TIME,TWO WEEKS AHEAD,TEN DAYS AHEAD,ONE WEEK AHEAD,THREE DAYS AHEAD,ONE DAY AHEAD,FOUR AHEAD,THREE AHEAD,TWO AHEAD,ONE AHEAD,AVAILABLE BIKES,TARGET
5,2020-03-02 22:05:02,27,15,19,11,10,38,37,38,39,39,40
5,2020-03-02 22:10:02,27,15,17,10,10,38,38,39,40,40,40
5,2020-03-02 22:15:02,27,15,18,10,9,37,38,39,39,40,40
5,2020-03-02 22:20:02,26,15,18,10,9,38,39,40,40,40,40
5,2020-03-02 22:25:02,26,14,18,10,10,38,39,39,40,40,40
5,2020-03-02 22:30:02,26,15,18,10,11,39,40,40,40,40,38
5,2020-03-02 22:35:02,25,15,17,10,11,39,39,40,40,40,38
5,2020-03-02 22:40:02,25,15,17,10,12,40,40,40,40,38,37
5,2020-03-02 22:45:02,25,16,17,10,13,39,40,40,40,38,37
5,2020-03-02 22:50:02,24,16,18,10,13,40,40,40,38,37,37
5,2020-03-02 22:55:02,25,16,18,10,14,40,40,40,38,37,36
5,2020-03-02 23:00:02,26,16,18,10,13,40,40,38,37,37,36
5,2020-03-02 23:05:02,26,17,18,10,13,40,40,38,37,36,35
5,2020-03-02 23:10:02,26,18,18,10,13,40,38,37,37,36,35
5,2020-03-02 23:15:02,26,18,16,10,13,40,38,37,36,35,35
5,2020-03-02 23:20:02,25,19,16,10,13,38,37,37,36,35,35
5,2020-03-02 23:25:02,25,20,17,9,13,38,37,36,35,35,35
5,2020-03-02 23:50:02,24,23,18,10,13,36,35,35,35,35,35
5,2020-03-03 00:15:02,25,21,17,9,13,35,35,35,35,34,34
5,2020-03-03 00:20:02,25,22,17,10,13,35,35,35,34,34,33
5,2020-03-03 00:25:02,25,23,17,11,13,35,35,35,34,34,33
5,2020-03-03 00:30:02,25,23,17,11,11,35,35,34,34,33,33
5,2020-03-03 00:35:02,25,23,19,11,11,35,35,34,34,33,33
5,2020-03-03 00:40:02,25,23,19,11,11,35,34,34,33,33,33
5,2020-03-03 00:45:02,25,23,19,11,11,35,34,34,33,33,33
5,2020-03-03 00:50:04,25,23,19,11,11,34,34,33,33,33,33
5,2020-03-03 00:55:02,25,23,19,11,11,34,34,33,33,33,33
5,2020-03-03 01:00:02,25,23,19,11,11,34,33,33,33,33,33
5,2020-03-03 01:05:02,25,23,19,11,11,34,33,33,33,33,33
5,2020-03-03 01:10:02,25,23,19,11,11,33,33,33,33,33,33
5,2020-03-03 01:15:02,25,23,19,11,11,33,33,33,33,33,33
5,2020-03-03 01:20:02,25,23,19,11,11,33,33,33,33,33,33
5,2020-03-03 01:25:02,25,23,19,11,11,33,33,33,33,33,33
5,2020-03-03 01:30:02,25,23,19,11,11,33,33,33,33,33,34
5,2020-03-03 01:35:02,25,23,19,11,11,33,33,33,33,33,34
5,2020-03-03 01:40:02,25,23,19,11,11,33,33,33,33,34,34
5,2020-03-03 01:45:02,25,23,19,11,11,33,33,33,33,34,34
5,2020-03-03 01:50:02,25,23,19,11,11,33,33,33,34,34,34
5,2020-03-03 01:55:02,25,23,19,11,11,33,33,33,34,34,34
5,2020-03-03 02:00:02,25,23,19,11,11,33,33,34,34,34,34
5,2020-03-03 02:05:02,25,23,19,11,11,33,33,34,34,34,34
5,2020-03-03 02:10:02,25,23,19,11,11,33,34,34,34,34,34
5,2020-03-03 02:15:02,25,23,19,11,11,33,34,34,34,34,34
5,2020-03-03 02:20:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:25:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:30:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:35:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:40:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:45:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:50:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 02:55:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:00:27,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:05:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:10:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:15:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:20:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:25:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:30:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:35:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:40:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:45:03,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:50:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 03:55:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:00:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:05:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:10:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:15:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:20:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:25:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:30:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:35:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:40:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:45:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:50:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 04:55:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 05:00:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 05:05:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 05:10:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 05:15:02,25,23,19,11,11,34,34,34,34,34,34
5,2020-03-03 05:20:02,25,23,19,11,11,34,34,34,34,34,35
5,2020-03-03 05:25:02,26,23,19,11,11,34,34,34,34,34,35
5,2020-03-03 05:30:02,26,23,20,11,12,34,34,34,34,35,35
5,2020-03-03 05:35:02,26,23,20,11,12,34,34,34,34,35,35
5,2020-03-03 05:40:03,26,23,20,11,12,34,34,34,35,35,35
5,2020-03-03 05:45:02,26,23,20,12,12,34,34,34,35,35,36
5,2020-03-03 05:50:02,25,23,20,12,11,34,34,35,35,35,36
5,2020-03-03 05:55:03,25,23,20,12,10,34,34,35,35,36,35
5,2020-03-03 06:00:02,25,23,19,12,10,34,35,35,35,36,32
5,2020-03-03 06:05:02,25,23,19,12,10,34,35,35,36,35,32
5,2020-03-03 06:10:02,23,23,33,12,8,35,35,35,36,32,32
5,2020-03-03 06:15:02,23,23,37,12,16,35,35,36,35,32,32
5,2020-03-03 06:20:02,23,23,36,12,25,35,35,36,32,32,31
5,2020-03-03 06:25:02,30,24,34,12,24,35,36,35,32,32,28
5,2020-03-03 06:30:02,38,24,32,13,25,35,36,32,32,31,27
5,2020-03-03 06:35:02,36,24,33,13,25,36,35,32,32,28,27
5,2020-03-03 06:40:02,36,24,30,13,24,36,32,32,31,27,24
5,2020-03-03 06:45:02,36,24,27,13,24,35,32,32,28,27,26
5,2020-03-03 06:50:02,35,24,28,13,19,32,32,31,27,24,24
5,2020-03-03 06:55:02,35,24,28,13,21,32,32,28,27,26,18
5,2020-03-03 07:00:02,36,24,23,14,21,32,31,27,24,24,15
5,2020-03-03 07:05:02,33,24,21,14,18,32,28,27,26,18,12
5,2020-03-03 07:10:03,32,24,21,14,15,31,27,24,24,15,6
5,2020-03-03 07:15:02,26,24,13,14,12,28,27,26,18,12,0
5,2020-03-03 07:20:02,25,24,7,13,11,27,24,24,15,6,1
5,2020-03-03 07:25:02,24,23,6,13,18,27,26,18,12,0,0
5,2020-03-03 07:30:02,23,23,0,13,23,24,24,15,6,1,0
5,2020-03-03 07:35:02,19,23,0,13,16,26,18,12,0,0,13
5,2020-03-03 07:40:03,16,23,1,11,10,24,15,6,1,0,9
5,2020-03-03 07:45:02,10,23,7,11,6,18,12,0,0,13,0
5,2020-03-03 07:50:02,21,24,21,12,2,15,6,1,0,9,2
5,2020-03-03 07:55:02,28,24,16,12,0,12,0,0,13,0,0
5,2020-03-03 08:00:02,25,24,9,13,1,6,1,0,9,2,0
5,2020-03-03 08:05:02,23,23,10,13,0,0,0,13,0,0,0
5,2020-03-03 08:10:02,15,23,10,13,0,1,0,9,2,0,1
5,2020-03-03 08:15:02,12,23,2,14,8,0,13,0,0,0,0
5,2020-03-03 08:20:02,9,23,2,15,9,0,9,2,0,1,0
5,2020-03-03 08:25:02,4,23,1,15,3,13,0,0,0,0,0
5,2020-03-03 08:30:02,3,23,2,15,0,9,2,0,1,0,12
5,2020-03-03 08:35:03,1,23,3,14,2,0,0,0,0,0,6
5,2020-03-03 08:40:03,3,22,1,14,0,2,0,1,0,12,0
5,2020-03-03 08:45:03,0,22,1,13,1,0,0,0,0,6,4
5,2020-03-03 08:50:02,0,22,1,13,2,0,1,0,12,0,1
5,2020-03-03 08:55:02,0,22,2,12,1,0,0,0,6,4,0
5,2020-03-03 09:00:02,10,22,1,12,0,1,0,12,0,1,3
5,2020-03-03 09:05:02,14,21,0,12,0,0,0,6,4,0,9
5,2020-03-03 09:10:02,8,22,0,12,0,0,12,0,1,3,6
5,2020-03-03 09:15:02,5,22,0,13,0,0,6,4,0,9,5
5,2020-03-03 09:20:02,2,22,0,14,0,12,0,1,3,6,4
5,2020-03-03 09:25:02,5,21,11,13,0,6,4,0,9,5,8
5,2020-03-03 09:30:02,4,22,16,13,3,0,1,3,6,4,8
5,2020-03-03 09:35:02,8,22,17,14,0,4,0,9,5,8,8
5,2020-03-03 09:40:02,7,22,17,14,8,1,3,6,4,8,8
5,2020-03-03 09:45:02,7,22,15,13,15,0,9,5,8,8,3
5,2020-03-03 09:50:02,2,21,14,13,16,3,6,4,8,8,0
5,2020-03-03 09:55:02,2,21,11,12,13,9,5,8,8,3,0
5,2020-03-03 10:00:02,0,20,10,12,13,6,4,8,8,0,1
5,2020-03-03 10:05:02,1,19,8,11,12,5,8,8,3,0,0
5,2020-03-03 10:10:02,0,20,8,10,13,4,8,8,0,1,8
5,2020-03-03 10:15:02,0,20,9,11,13,8,8,3,0,0,11
5,2020-03-03 10:20:02,0,19,10,10,13,8,8,0,1,8,12
5,2020-03-03 10:25:02,17,19,10,11,13,8,3,0,0,11,12
5,2020-03-03 10:30:02,21,20,10,10,13,8,0,1,8,12,13
5,2020-03-03 10:35:02,21,20,11,10,14,3,0,0,11,12,13
5,2020-03-03 10:40:02,21,20,9,10,11,0,1,8,12,13,14
5,2020-03-03 10:45:02,20,20,9,10,11,0,0,11,12,13,14
5,2020-03-03 10:50:02,15,19,8,9,9,1,8,12,13,14,14
5,2020-03-03 10:55:02,14,19,8,9,8,0,11,12,13,14,14
5,2020-03-03 11:00:02,13,18,7,8,8,8,12,13,14,14,14
5,2020-03-03 11:05:02,13,18,7,7,6,11,12,13,14,14,15
5,2020-03-03 11:10:02,12,18,7,8,6,12,13,14,14,14,13
5,2020-03-03 11:15:02,12,18,7,7,6,12,13,14,14,15,13
5,2020-03-03 11:20:02,12,17,7,7,6,13,14,14,14,13,13
5,2020-03-03 11:25:02,12,15,7,6,6,13,14,14,15,13,13
5,2020-03-03 11:30:02,13,16,8,6,6,14,14,14,13,13,13
5,2020-03-03 11:35:02,13,16,9,5,5,14,14,15,13,13,12
5,2020-03-03 11:40:02,13,15,9,4,5,14,14,13,13,13,12
5,2020-03-03 11:45:02,13,15,9,2,5,14,15,13,13,12,11
5,2020-03-03 11:50:02,13,15,9,0,4,14,13,13,13,12,12
5,2020-03-03 11:55:02,13,16,9,0,4,15,13,13,12,11,12
5,2020-03-03 12:00:02,13,16,8,0,4,13,13,13,12,12,11
5,2020-03-03 12:05:03,13,16,9,0,4,13,13,12,11,12,11
5,2020-03-03 12:10:03,13,16,8,0,4,13,13,12,12,11,10
5,2020-03-03 12:15:02,13,17,8,0,4,13,12,11,12,11,10
5,2020-03-03 12:20:02,12,17,6,0,2,13,12,12,11,10,10
5,2020-03-03 12:25:02,10,14,6,0,0,12,11,12,11,10,10
5,2020-03-03 12:30:02,9,14,6,1,0,12,12,11,10,10,10
5,2020-03-03 12:35:02,9,15,5,1,0,11,12,11,10,10,11
5,2020-03-03 12:40:02,9,16,5,1,2,12,11,10,10,10,9
5,2020-03-03 12:45:02,9,15,7,2,2,12,11,10,10,11,8
5,2020-03-03 12:50:02,8,15,7,2,3,11,10,10,10,9,8
5,2020-03-03 12:55:02,8,15,5,2,0,11,10,10,11,8,10
5,2020-03-03 13:00:02,8,15,3,2,0,10,10,10,9,8,9
5,2020-03-03 13:05:02,7,16,3,1,1,10,10,11,8,10,8
5,2020-03-03 13:10:02,8,16,3,1,0,10,10,9,8,9,8
5,2020-03-03 13:15:02,8,18,3,1,1,10,11,8,10,8,9
5,2020-03-03 13:20:02,10,18,3,1,2,10,9,8,9,8,9
5,2020-03-03 13:25:02,10,18,5,0,2,11,8,10,8,9,10
5,2020-03-03 13:30:02,11,18,5,0,0,9,8,9,8,9,9
5,2020-03-03 13:35:02,11,18,5,1,1,8,10,8,9,10,9
5,2020-03-03 13:40:02,12,16,6,0,1,8,9,8,9,9,9
5,2020-03-03 13:45:02,11,17,3,0,0,10,8,9,10,9,12
5,2020-03-03 13:50:02,11,17,3,0,0,9,8,9,9,9,12
5,2020-03-03 13:55:02,12,17,2,0,0,8,9,10,9,12,12
5,2020-03-03 14:00:02,11,16,2,2,0,8,9,9,9,12,11
5,2020-03-03 14:05:02,11,12,2,0,0,9,10,9,12,12,11
5,2020-03-03 14:10:02,13,11,2,1,0,9,9,9,12,11,11
5,2020-03-03 14:15:02,13,12,1,0,1,10,9,12,12,11,9
5,2020-03-03 14:20:02,12,12,1,0,2,9,9,12,11,11,9
5,2020-03-03 14:25:02,12,12,2,2,2,9,12,12,11,9,9
5,2020-03-03 14:30:02,12,11,4,2,2,9,12,11,11,9,9
5,2020-03-03 14:35:03,10,11,5,2,2,12,12,11,9,9,10
5,2020-03-03 14:40:02,10,10,5,2,3,12,11,11,9,9,10
5,2020-03-03 14:45:02,10,10,4,2,3,12,11,9,9,10,10
5,2020-03-03 14:50:02,10,10,3,0,2,11,11,9,9,10,11
5,2020-03-03 14:55:02,10,7,4,0,2,11,9,9,10,10,11
5,2020-03-03 15:00:02,10,8,4,0,0,11,9,9,10,11,11
5,2020-03-03 15:05:02,8,8,5,0,1,9,9,10,10,11,10
5,2020-03-03 15:10:02,8,7,6,1,0,9,9,10,11,11,10
5,2020-03-03 15:15:02,7,7,7,1,0,9,10,10,11,10,9
5,2020-03-03 15:20:02,5,6,7,1,2,9,10,11,11,10,9
5,2020-03-03 15:25:02,5,6,7,1,2,10,10,11,10,9,9
5,2020-03-03 15:30:02,4,5,6,2,2,10,11,11,10,9,10
5,2020-03-03 15:35:02,4,5,6,2,2,10,11,10,9,9,13
5,2020-03-03 15:40:02,3,5,8,3,2,11,11,10,9,10,15
5,2020-03-03 15:45:02,3,5,9,13,5,11,10,9,9,13,15
5,2020-03-03 15:50:02,3,5,9,13,5,11,10,9,10,15,16
5,2020-03-03 15:55:02,4,5,9,13,8,10,9,9,13,15,16
5,2020-03-03 16:00:02,4,5,9,12,11,10,9,10,15,16,16
5,2020-03-03 16:05:02,6,7,8,12,11,9,9,13,15,16,18
5,2020-03-03 16:10:02,6,7,6,11,11,9,10,15,16,16,18
5,2020-03-03 16:15:02,7,6,10,11,10,9,13,15,16,18,17
5,2020-03-03 16:20:02,10,6,10,14,15,10,15,16,16,18,19
5,2020-03-03 16:25:02,11,3,8,14,16,13,15,16,18,17,19
5,2020-03-03 16:30:02,10,2,8,15,17,15,16,16,18,19,20
5,2020-03-03 16:35:02,8,0,4,15,14,15,16,18,17,19,19
5,2020-03-03 16:40:02,9,0,4,15,15,16,16,18,19,20,21
5,2020-03-03 16:45:02,12,0,4,15,17,16,18,17,19,19,20
5,2020-03-03 16:50:02,12,0,4,15,21,16,18,19,20,21,14
5,2020-03-03 16:55:02,7,0,4,15,20,18,17,19,19,20,12
5,2020-03-03 17:00:02,1,0,3,15,22,18,19,20,21,14,13
5,2020-03-03 17:05:03,1,0,2,15,18,17,19,19,20,12,12
5,2020-03-03 17:10:02,1,0,0,15,15,19,20,21,14,13,15
5,2020-03-03 17:15:02,2,0,0,15,16,19,19,20,12,12,20
5,2020-03-03 17:20:02,3,0,10,15,17,20,21,14,13,15,20
5,2020-03-03 17:25:02,4,1,8,15,17,19,20,12,12,20,19
5,2020-03-03 17:30:02,5,0,6,15,22,21,14,13,15,20,16
5,2020-03-03 17:35:02,4,0,8,15,25,20,12,12,20,19,14
5,2020-03-03 17:40:02,1,0,6,15,18,14,13,15,20,16,16
5,2020-03-03 17:45:02,1,1,4,15,13,12,12,20,19,14,14
5,2020-03-03 17:50:02,2,2,0,15,15,13,15,20,16,16,18
5,2020-03-03 17:55:02,1,2,3,15,13,12,20,19,14,14,19
5,2020-03-03 18:00:02,3,3,10,15,20,15,20,16,16,18,14
5,2020-03-03 18:05:02,5,3,4,14,23,20,19,14,14,19,18
5,2020-03-03 18:10:02,0,2,3,15,25,20,16,16,18,14,23
5,2020-03-03 18:15:02,0,2,0,15,24,19,14,14,19,18,24
5,2020-03-03 18:20:03,2,1,3,15,27,16,16,18,14,23,21
5,2020-03-03 18:25:02,2,1,6,15,32,14,14,19,18,24,21
5,2020-03-03 18:30:02,4,0,5,15,34,16,18,14,23,21,21
5,2020-03-03 18:35:02,4,0,0,15,39,14,19,18,24,21,19
5,2020-03-03 18:40:02,4,0,5,15,39,18,14,23,21,21,19
5,2020-03-03 18:45:02,5,0,10,14,39,19,18,24,21,19,20
5,2020-03-03 18:50:02,8,0,9,12,40,14,23,21,21,19,19
5,2020-03-03 18:55:02,7,0,9,12,40,18,24,21,19,20,19
5,2020-03-03 19:00:02,7,0,7,11,40,23,21,21,19,19,21
5,2020-03-03 19:05:02,3,0,6,11,40,24,21,19,20,19,18
5,2020-03-03 19:10:28,5,0,6,11,40,21,21,19,19,21,19
5,2020-03-03 19:15:03,5,0,8,11,40,21,19,20,19,18,23
5,2020-03-03 19:20:03,7,0,12,11,40,21,19,19,21,19,25
5,2020-03-03 19:25:03,11,0,23,11,33,19,20,19,18,23,26
5,2020-03-03 19:30:03,11,0,26,11,34,19,19,21,19,25,30
5,2020-03-03 19:35:03,12,2,25,11,35,20,19,18,23,26,32
5,2020-03-03 19:40:03,11,4,25,11,37,19,21,19,25,30,33
5,2020-03-03 19:45:02,11,4,27,11,35,19,18,23,26,32,33
5,2020-03-03 19:50:03,12,5,30,10,37,21,19,25,30,33,36
5,2020-03-03 19:55:02,13,5,32,12,37,18,23,26,32,33,38
5,2020-03-03 20:00:03,14,5,33,12,36,19,25,30,33,36,38
5,2020-03-03 20:05:03,12,5,33,13,38,23,26,32,33,38,38
5,2020-03-03 20:10:03,15,4,33,13,38,25,30,33,36,38,38
5,2020-03-03 20:15:03,15,6,31,13,40,26,32,33,38,38,38
5,2020-03-03 20:20:02,15,9,30,13,39,30,33,36,38,38,37
5,2020-03-03 20:25:02,15,9,30,13,39,32,33,38,38,38,38
5,2020-03-03 20:30:02,16,9,31,14,39,33,36,38,38,37,37
5,2020-03-03 20:35:02,16,9,31,14,39,33,38,38,38,38,34
5,2020-03-03 20:40:02,16,8,32,14,40,36,38,38,37,37,34
5,2020-03-03 20:45:03,17,8,32,14,38,38,38,38,38,34,33
5,2020-03-03 20:50:02,19,9,32,14,38,38,38,37,37,34,33
5,2020-03-03 20:55:02,19,9,32,13,37,38,38,38,34,33,34
5,2020-03-03 21:00:03,20,8,34,13,38,38,37,37,34,33,35
5,2020-03-03 21:05:03,20,8,35,13,38,38,38,34,33,34,37
5,2020-03-03 21:10:02,21,8,36,13,38,37,37,34,33,35,38
5,2020-03-03 21:15:02,22,8,35,13,39,38,34,33,34,37,37
5,2020-03-03 21:20:02,22,8,38,13,38,37,34,33,35,38,37
5,2020-03-03 21:25:02,24,7,38,12,38,34,33,34,37,37,36
5,2020-03-03 21:30:03,23,7,38,11,38,34,33,35,38,37,30
5,2020-03-03 21:35:02,23,6,36,11,37,33,34,37,37,36,28
5,2020-03-03 21:40:02,23,6,36,11,38,33,35,38,37,30,26
5,2020-03-03 21:45:02,24,6,36,11,38,34,37,37,36,28,25
5,2020-03-03 21:50:02,26,6,34,11,39,35,38,37,30,26,24
5,2020-03-03 21:55:02,26,6,34,11,39,37,37,36,28,25,24
5,2020-03-03 22:00:02,25,6,32,12,40,38,37,30,26,24,24
5,2020-03-03 22:05:03,24,6,32,12,39,37,36,28,25,24,24
5,2020-03-03 22:10:02,26,6,32,12,40,37,30,26,24,24,24
5,2020-03-03 22:15:02,26,6,33,12,40,36,28,25,24,24,25
5,2020-03-03 22:20:02,26,6,34,12,40,30,26,24,24,24,27
5,2020-03-03 22:25:28,27,6,34,12,40,28,25,24,24,25,27
5,2020-03-03 22:30:03,27,6,34,12,40,26,24,24,24,27,27
5,2020-03-03 22:35:02,26,6,33,12,40,25,24,24,25,27,27
5,2020-03-03 22:40:02,27,6,33,12,38,24,24,24,27,27,28
5,2020-03-03 22:45:02,27,6,33,12,38,24,24,25,27,27,28
5,2020-03-03 22:50:02,27,6,33,12,37,24,24,27,27,28,28
5,2020-03-03 22:55:02,27,6,33,13,37,24,25,27,27,28,28
5,2020-03-03 23:00:02,27,5,33,13,37,24,27,27,28,28,30
5,2020-03-03 23:05:02,27,7,34,13,36,25,27,27,28,28,31
5,2020-03-03 23:10:02,27,7,34,13,36,27,27,28,28,30,31
5,2020-03-03 23:15:03,27,8,34,13,35,27,27,28,28,31,31
5,2020-03-03 23:20:03,28,8,34,12,35,27,28,28,30,31,31
5,2020-03-03 23:25:02,28,8,34,14,35,27,28,28,31,31,29
5,2020-03-03 23:30:27,28,7,34,14,35,28,28,30,31,31,29
5,2020-03-03 23:35:02,27,7,34,14,35,28,28,31,31,29,29
5,2020-03-03 23:40:03,27,5,34,12,35,28,30,31,31,29,29
5,2020-03-03 23:45:02,26,5,33,12,35,28,31,31,29,29,30
5,2020-03-03 23:50:02,26,5,33,12,35,30,31,31,29,29,30
5,2020-03-03 23:55:02,26,4,33,12,35,31,31,29,29,30,30
5,2020-03-04 00:00:02,26,5,33,12,35,31,31,29,29,30,30
5,2020-03-04 00:05:04,26,5,32,12,35,31,29,29,30,30,30
5,2020-03-04 00:10:02,25,5,32,12,34,31,29,29,30,30,30
5,2020-03-04 00:15:02,25,6,32,13,34,29,29,30,30,30,30
5,2020-03-04 00:20:02,25,6,33,12,34,29,29,30,30,30,30
5,2020-03-04 00:25:02,26,6,32,12,34,29,30,30,30,30,30
5,2020-03-04 00:30:03,26,6,32,12,33,29,30,30,30,30,30
5,2020-03-04 00:35:27,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 00:40:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 00:45:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 00:50:28,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 00:55:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:00:03,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:05:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:10:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:15:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:20:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:25:03,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:30:02,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:35:03,26,6,32,12,33,30,30,30,30,30,30
5,2020-03-04 01:40:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 01:45:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 01:50:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 01:55:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:00:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:05:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:10:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:15:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:20:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:25:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:30:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:35:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:40:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:45:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:50:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 02:55:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:00:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:05:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:10:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:15:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:20:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:25:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:30:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:35:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:40:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:45:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:50:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 03:55:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:00:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:05:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:10:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:15:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:20:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:25:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:30:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:35:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:40:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:45:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:50:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 04:55:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 05:00:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 05:05:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 05:10:03,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 05:15:02,26,6,32,12,34,30,30,30,30,30,30
5,2020-03-04 05:20:02,26,6,38,12,34,30,30,30,30,30,31
5,2020-03-04 05:25:02,26,6,38,12,34,30,30,30,30,30,31
5,2020-03-04 05:30:02,31,6,39,12,35,30,30,30,30,31,31
5,2020-03-04 05:35:02,39,6,39,12,35,30,30,30,30,31,31
5,2020-03-04 05:40:03,39,6,39,12,35,30,30,30,31,31,31
5,2020-03-04 05:45:27,39,6,39,12,35,30,30,30,31,31,31
5,2020-03-04 05:50:02,40,6,38,12,35,30,30,31,31,31,31
