STATION ID,TIME,EIGHT WEEK AHEAD,FIVE WEEKS AHEADTWO WEEKS AHEAD,TEN DAYS AHEAD,ONE WEEK AHEAD,THREE DAYS AHEAD,ONE DAY AHEAD,FOUR AHEAD,THREE AHEAD,TWO AHEAD,ONE AHEAD,AVAILABLE BIKES,TARGET
21,2020-03-26 14:45:02,27,23,14,15,14,9,13,2,2,2,2,8,8
21,2020-03-26 14:50:02,28,22,15,15,14,9,13,2,2,2,6,8,8
21,2020-03-26 14:55:02,27,22,15,15,14,9,13,2,2,2,8,8,8
21,2020-03-26 15:00:02,27,21,15,15,14,9,13,2,2,6,8,8,10
21,2020-03-26 15:05:04,26,21,15,15,15,9,13,2,2,8,8,8,10
21,2020-03-26 15:10:02,26,21,16,15,15,10,13,2,6,8,8,10,10
21,2020-03-26 15:15:02,26,21,16,15,15,10,13,2,8,8,8,10,10
21,2020-03-26 15:20:02,26,21,17,15,16,10,13,6,8,8,10,10,10
21,2020-03-26 15:25:02,24,20,17,16,16,9,13,8,8,8,10,10,10
21,2020-03-26 15:30:02,24,20,17,16,16,10,12,8,8,10,10,10,10
21,2020-03-26 15:35:02,17,21,16,16,15,10,12,8,8,10,10,10,10
21,2020-03-26 15:40:02,18,20,15,16,15,10,13,8,10,10,10,10,10
21,2020-03-26 15:45:02,18,20,15,16,14,10,13,8,10,10,10,10,10
21,2020-03-26 15:50:02,18,20,14,16,14,11,13,10,10,10,10,10,10
21,2020-03-26 15:55:02,19,20,14,16,14,12,13,10,10,10,10,10,10
21,2020-03-26 16:00:02,19,18,15,17,15,12,13,10,10,10,10,10,10
21,2020-03-26 16:05:02,19,20,15,17,15,12,13,10,10,10,10,10,10
21,2020-03-26 16:10:02,20,20,15,17,17,12,13,10,10,10,10,10,10
21,2020-03-26 16:15:02,22,20,16,17,18,12,12,10,10,10,10,10,11
21,2020-03-26 16:20:02,23,20,16,17,18,12,12,10,10,10,10,10,11
21,2020-03-26 16:25:02,16,20,14,16,18,12,12,10,10,10,10,11,11
21,2020-03-26 16:30:02,14,21,14,16,18,11,13,10,10,10,10,11,13
21,2020-03-26 16:35:02,16,22,14,16,18,11,13,10,10,10,11,11,12
21,2020-03-26 16:40:02,16,22,14,16,18,12,13,10,10,10,11,13,12
21,2020-03-26 16:45:02,16,17,16,16,18,12,14,10,10,11,11,12,12
21,2020-03-26 16:50:02,16,11,14,16,18,12,14,10,10,11,13,12,12
21,2020-03-26 16:55:02,17,6,18,16,18,14,14,10,11,11,12,12,12
21,2020-03-26 17:00:02,12,0,19,15,18,15,14,10,11,13,12,12,11
21,2020-03-26 17:05:02,12,2,17,15,18,14,14,11,11,12,12,12,11
21,2020-03-26 17:10:02,13,1,18,15,17,12,13,11,13,12,12,11,12
21,2020-03-26 17:15:02,11,4,18,15,17,12,13,11,12,12,12,11,12
21,2020-03-26 17:20:02,10,4,16,15,17,12,13,13,12,12,11,12,12
21,2020-03-26 17:25:02,11,4,18,15,16,12,13,12,12,12,11,12,12
21,2020-03-26 17:30:02,11,5,20,16,15,13,13,12,12,11,12,12,12
21,2020-03-26 17:35:02,12,7,20,16,15,13,13,12,12,11,12,12,12
21,2020-03-26 17:40:02,9,9,19,16,15,13,13,12,11,12,12,12,12
21,2020-03-26 17:45:02,11,5,16,14,15,12,13,12,11,12,12,12,12
21,2020-03-26 17:50:02,15,9,16,12,15,12,13,11,12,12,12,12,12
21,2020-03-26 17:55:02,15,9,15,12,15,12,13,11,12,12,12,12,11
21,2020-03-26 18:00:02,15,9,16,6,15,12,13,12,12,12,12,12,11
21,2020-03-26 18:05:02,15,10,16,6,15,12,13,12,12,12,12,11,11
21,2020-03-26 18:10:02,16,9,16,6,15,12,13,12,12,12,12,11,11
21,2020-03-26 18:15:02,18,7,18,6,15,12,13,12,12,12,11,11,11
21,2020-03-26 18:20:02,19,5,18,5,15,12,12,12,12,12,11,11,11
21,2020-03-26 18:25:02,20,7,17,5,15,12,12,12,12,11,11,11,11
21,2020-03-26 18:30:02,18,4,17,5,15,12,12,12,12,11,11,11,11
21,2020-03-26 18:35:02,16,2,17,5,15,12,12,12,11,11,11,11,11
21,2020-03-26 18:40:02,17,2,17,5,15,12,12,12,11,11,11,11,11
21,2020-03-26 18:45:02,18,2,16,5,15,12,12,11,11,11,11,11,11
21,2020-03-26 18:50:02,18,2,17,5,15,12,12,11,11,11,11,11,10
21,2020-03-26 18:55:02,19,0,17,5,16,12,12,11,11,11,11,11,10
21,2020-03-26 19:00:02,20,0,17,5,11,10,12,11,11,11,11,10,10
21,2020-03-26 19:05:02,20,1,17,5,7,10,11,11,11,11,11,10,12
21,2020-03-26 19:10:02,20,0,17,5,7,10,11,11,11,11,10,10,12
21,2020-03-26 19:15:02,20,1,17,5,6,9,11,11,11,11,10,12,12
21,2020-03-26 19:20:02,20,1,17,5,6,9,11,11,11,10,10,12,12
21,2020-03-26 19:25:02,19,0,17,5,6,9,11,11,11,10,12,12,12
21,2020-03-26 19:30:02,19,0,17,4,6,8,11,11,10,10,12,12,12
21,2020-03-26 19:35:02,19,0,18,4,6,8,11,11,10,12,12,12,12
21,2020-03-26 19:40:02,19,0,19,4,6,8,11,10,10,12,12,12,12
21,2020-03-26 19:45:02,19,0,19,4,6,8,11,10,12,12,12,12,12
21,2020-03-26 19:50:02,19,0,18,4,6,8,11,10,12,12,12,12,12
21,2020-03-26 19:55:02,17,0,18,4,6,8,11,12,12,12,12,12,12
21,2020-03-26 20:00:02,17,0,18,4,6,8,11,12,12,12,12,12,12
21,2020-03-26 20:05:02,16,0,18,4,6,8,11,12,12,12,12,12,12
21,2020-03-26 20:10:02,11,0,16,4,6,8,11,12,12,12,12,12,11
21,2020-03-26 20:15:02,10,0,16,4,6,8,11,12,12,12,12,12,11
21,2020-03-26 20:20:02,11,1,14,4,6,8,11,12,12,12,12,11,11
21,2020-03-26 20:25:02,9,0,14,4,6,8,11,12,12,12,12,11,11
21,2020-03-26 20:30:02,9,0,14,4,5,8,11,12,12,12,11,11,11
21,2020-03-27 05:55:03,2,1,15,1,5,8,10,11,11,11,11,11,11
21,2020-03-27 06:00:02,2,1,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:05:02,2,0,14,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:10:02,2,0,14,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:15:02,2,1,14,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:20:02,2,1,14,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:25:02,2,1,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:30:02,2,1,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:35:02,0,1,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:40:02,1,0,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:45:02,1,0,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:50:02,2,0,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 06:55:02,2,0,15,2,5,8,4,11,11,11,11,11,11
21,2020-03-27 07:00:02,5,2,16,2,5,9,4,11,11,11,11,11,11
21,2020-03-27 07:05:02,7,2,16,2,5,9,6,11,11,11,11,11,11
21,2020-03-27 07:10:02,5,2,16,2,5,9,6,11,11,11,11,11,11
21,2020-03-27 07:15:02,5,2,16,2,5,9,6,11,11,11,11,11,12
21,2020-03-27 07:20:02,5,2,16,2,6,10,6,11,11,11,11,11,12
21,2020-03-27 07:25:02,5,2,16,2,6,10,7,11,11,11,11,12,12
21,2020-03-27 07:30:02,6,2,16,2,6,10,7,11,11,11,11,12,12
21,2020-03-27 07:35:02,6,2,16,2,6,10,7,11,11,11,12,12,12
21,2020-03-27 07:40:02,6,1,16,2,6,10,7,11,11,11,12,12,12
21,2020-03-27 07:45:02,5,0,16,2,6,10,7,11,11,12,12,12,12
21,2020-03-27 07:50:02,5,0,16,2,6,11,8,11,11,12,12,12,12
21,2020-03-27 07:55:02,8,0,15,2,8,12,8,11,12,12,12,12,13
21,2020-03-27 08:00:02,8,1,15,2,8,12,8,11,12,12,12,12,13
21,2020-03-27 08:05:02,9,2,14,2,8,14,8,12,12,12,12,13,13
21,2020-03-27 08:10:02,9,3,16,2,8,14,9,12,12,12,12,13,14
21,2020-03-27 08:15:02,9,1,16,2,10,15,10,12,12,12,13,13,14
21,2020-03-27 08:20:02,8,2,17,2,10,15,10,12,12,12,13,14,14
21,2020-03-27 08:25:02,9,7,20,2,10,15,10,12,12,13,13,14,14
21,2020-03-27 08:30:02,11,9,21,2,10,15,10,12,12,13,14,14,14
21,2020-03-27 08:35:02,11,8,24,2,9,15,10,12,13,13,14,14,14
21,2020-03-27 08:40:02,9,7,24,2,9,15,10,12,13,14,14,14,14
21,2020-03-27 08:45:02,10,8,26,2,9,15,10,13,13,14,14,14,13
21,2020-03-27 08:50:02,12,10,27,2,9,15,10,13,14,14,14,14,12
21,2020-03-27 08:55:27,15,10,26,2,9,15,10,13,14,14,14,13,12
21,2020-03-27 09:00:02,16,14,28,2,8,14,10,14,14,14,14,12,13
21,2020-03-27 09:05:02,21,14,21,2,8,14,10,14,14,14,13,12,13
21,2020-03-27 09:10:02,23,15,14,2,7,15,10,14,14,14,12,13,13
21,2020-03-27 09:15:02,23,18,15,2,8,15,10,14,14,13,12,13,13
21,2020-03-27 09:20:02,24,20,17,2,9,15,10,14,14,12,13,13,13
21,2020-03-27 09:25:02,25,22,17,2,10,15,10,14,13,12,13,13,13
21,2020-03-27 09:30:02,25,22,17,2,10,15,10,14,12,13,13,13,13
21,2020-03-27 09:35:02,25,22,17,2,10,16,10,13,12,13,13,13,13
21,2020-03-27 09:40:02,27,20,17,2,10,16,10,12,13,13,13,13,13
21,2020-03-27 09:45:02,28,20,17,2,11,16,10,12,13,13,13,13,14
21,2020-03-27 09:50:02,28,20,15,2,11,16,10,13,13,13,13,13,14
21,2020-03-27 09:55:02,28,20,15,2,11,16,10,13,13,13,13,14,14
21,2020-03-27 10:00:02,28,21,16,2,12,16,11,13,13,13,13,14,14
21,2020-03-27 10:05:02,28,21,17,2,14,16,11,13,13,13,14,14,15
21,2020-03-27 10:10:02,29,22,17,2,13,16,11,13,13,13,14,14,15
21,2020-03-27 10:15:02,28,24,17,2,13,16,11,13,13,14,14,15,15
21,2020-03-27 10:20:02,29,24,19,2,14,16,11,13,13,14,14,15,15
21,2020-03-27 10:25:02,29,18,19,2,14,16,12,13,14,14,15,15,15
21,2020-03-27 10:30:02,28,15,20,2,14,16,12,13,14,14,15,15,15
21,2020-03-27 10:35:02,28,16,20,2,14,16,12,14,14,15,15,15,15
21,2020-03-27 10:40:02,28,17,21,2,13,17,12,14,14,15,15,15,15
21,2020-03-27 10:45:02,29,17,22,2,13,17,12,14,15,15,15,15,15
21,2020-03-27 10:50:02,29,17,22,2,13,17,12,14,15,15,15,15,15
21,2020-03-27 10:55:02,28,17,22,2,13,17,12,15,15,15,15,15,15
21,2020-03-27 11:00:02,29,17,22,2,13,17,12,15,15,15,15,15,15
21,2020-03-27 11:05:02,29,17,22,2,13,17,12,15,15,15,15,15,15
21,2020-03-27 11:10:02,30,16,22,2,13,17,12,15,15,15,15,15,15
21,2020-03-27 11:15:02,29,15,22,2,13,10,12,15,15,15,15,15,15
21,2020-03-27 11:20:02,29,15,22,2,13,10,12,15,15,15,15,15,15
21,2020-03-27 11:25:02,29,15,23,2,13,8,12,15,15,15,15,15,15
21,2020-03-27 11:30:02,29,15,23,3,13,8,12,15,15,15,15,15,15
21,2020-03-27 11:35:02,30,15,23,3,13,8,12,15,15,15,15,15,15
21,2020-03-27 11:40:02,30,14,23,3,13,8,12,15,15,15,15,15,15
21,2020-03-27 11:45:02,30,14,23,3,13,8,12,15,15,15,15,15,14
21,2020-03-27 11:50:02,30,14,22,2,13,8,12,15,15,15,15,15,14
21,2020-03-27 11:55:02,30,14,22,2,13,8,12,15,15,15,15,14,14
21,2020-03-27 12:00:02,30,15,21,2,13,8,12,15,15,15,15,14,14
21,2020-03-27 12:05:02,30,15,21,2,13,7,12,15,15,15,14,14,14
21,2020-03-27 12:10:02,29,14,21,2,13,7,12,15,15,15,14,14,14
21,2020-03-27 12:15:02,30,14,20,2,13,7,12,15,15,14,14,14,14
21,2020-03-27 12:20:02,30,16,21,2,13,7,12,15,15,14,14,14,14
21,2020-03-27 12:25:02,30,17,22,1,13,7,12,15,14,14,14,14,14
21,2020-03-27 12:30:02,30,20,22,1,13,7,6,15,14,14,14,14,10
21,2020-03-27 12:35:02,29,20,25,1,13,7,3,14,14,14,14,14,10
21,2020-03-27 12:40:02,29,23,26,1,13,7,3,14,14,14,14,10,10
21,2020-03-27 12:45:02,30,24,27,1,13,7,3,14,14,14,14,10,11
21,2020-03-27 12:50:02,30,24,27,1,13,7,3,14,14,14,10,10,11
21,2020-03-27 12:55:02,29,26,26,1,13,7,4,14,14,14,10,11,11
21,2020-03-27 13:00:02,29,26,25,2,12,8,4,14,14,10,10,11,11
21,2020-03-27 13:05:02,28,24,25,3,12,8,4,14,14,10,11,11,11
21,2020-03-27 13:10:03,28,24,25,3,13,9,4,14,10,10,11,11,11
21,2020-03-27 13:15:03,29,24,26,3,13,9,4,14,10,11,11,11,11
21,2020-03-27 13:20:02,30,23,26,3,13,9,4,10,10,11,11,11,11
21,2020-03-27 13:25:02,29,23,27,3,13,9,4,10,11,11,11,11,13
21,2020-03-27 13:30:02,29,23,26,3,16,9,4,10,11,11,11,11,13
21,2020-03-27 13:35:02,30,23,27,3,16,9,4,11,11,11,11,13,13
21,2020-03-27 13:40:02,28,23,27,5,16,9,4,11,11,11,11,13,13
21,2020-03-27 13:45:02,29,23,27,5,15,9,3,11,11,11,13,13,13
21,2020-03-27 13:50:02,29,23,26,5,15,10,2,11,11,11,13,13,13
21,2020-03-27 13:55:02,29,22,26,5,13,10,2,11,11,13,13,13,13
21,2020-03-27 14:00:02,26,22,27,5,13,10,2,11,11,13,13,13,13
21,2020-03-27 14:05:02,25,24,27,5,13,10,2,11,13,13,13,13,13
21,2020-03-27 14:10:02,26,24,28,5,12,11,2,11,13,13,13,13,13
21,2020-03-27 14:15:02,26,27,27,5,11,11,2,13,13,13,13,13,14
21,2020-03-27 14:20:02,24,26,27,5,11,12,2,13,13,13,13,13,14
21,2020-03-27 14:25:02,24,26,28,5,10,11,2,13,13,13,13,14,14
21,2020-03-27 14:30:02,24,26,26,5,9,11,2,13,13,13,13,14,14
21,2020-03-27 14:35:02,23,27,27,5,9,11,2,13,13,13,14,14,14
21,2020-03-27 14:40:02,21,29,30,5,6,11,6,13,13,13,14,14,14
21,2020-03-27 14:45:02,20,29,30,5,6,11,8,13,13,14,14,14,14
21,2020-03-27 14:50:02,21,29,30,5,5,11,8,13,13,14,14,14,14
21,2020-03-27 14:55:02,21,29,26,5,5,11,8,13,14,14,14,14,14
21,2020-03-27 15:00:02,19,29,20,5,5,10,8,13,14,14,14,14,14
21,2020-03-27 15:05:02,20,28,20,6,4,10,8,14,14,14,14,14,14
21,2020-03-27 15:10:02,21,29,21,6,4,10,10,14,14,14,14,14,14
21,2020-03-27 15:15:02,23,30,21,6,4,10,10,14,14,14,14,14,14
21,2020-03-27 15:20:02,23,21,21,7,4,10,10,14,14,14,14,14,14
21,2020-03-27 15:25:02,23,20,21,7,4,10,10,14,14,14,14,14,13
21,2020-03-27 15:30:02,22,20,20,7,4,10,10,14,14,14,14,14,12
21,2020-03-27 15:35:02,22,20,20,7,4,10,10,14,14,14,14,13,12
21,2020-03-27 15:40:02,21,19,20,7,4,10,10,14,14,14,14,12,11
21,2020-03-27 15:45:02,21,19,20,7,4,9,10,14,14,14,13,12,11
21,2020-03-27 15:50:02,21,19,20,7,4,9,10,14,14,14,12,11,11
21,2020-03-27 15:55:02,21,19,20,7,4,9,10,14,14,13,12,11,11
21,2020-03-27 16:00:03,21,20,20,7,4,9,10,14,14,12,11,11,11
21,2020-03-27 16:05:02,23,20,20,7,4,9,10,14,13,12,11,11,11
21,2020-03-27 16:10:02,22,20,20,7,4,9,10,14,12,11,11,11,11
21,2020-03-27 16:15:02,23,22,20,7,5,9,10,13,12,11,11,11,11
21,2020-03-27 16:20:02,23,21,20,7,5,9,10,12,11,11,11,11,11
21,2020-03-27 16:25:02,22,21,16,6,5,9,11,12,11,11,11,11,11
21,2020-03-27 16:30:02,22,20,15,6,5,9,11,11,11,11,11,11,11
21,2020-03-27 16:35:02,24,19,15,6,5,9,11,11,11,11,11,11,11
21,2020-03-27 16:40:02,24,19,16,6,5,8,13,11,11,11,11,11,11
21,2020-03-27 16:45:03,22,17,16,7,5,8,12,11,11,11,11,11,11
21,2020-03-27 16:50:03,21,19,16,7,5,8,12,11,11,11,11,11,11
21,2020-03-27 16:55:02,23,16,15,6,5,8,12,11,11,11,11,11,11
21,2020-03-27 17:00:03,25,12,13,6,5,8,12,11,11,11,11,11,11
21,2020-03-27 17:05:02,25,10,14,5,5,8,12,11,11,11,11,11,11
21,2020-03-27 17:10:02,23,9,15,5,5,8,11,11,11,11,11,11,11
21,2020-03-27 17:15:02,22,7,16,5,4,8,11,11,11,11,11,11,11
21,2020-03-27 17:20:02,24,8,16,5,4,8,12,11,11,11,11,11,11
21,2020-03-27 17:25:02,24,9,16,5,5,8,12,11,11,11,11,11,11
21,2020-03-27 17:30:02,25,8,15,5,6,8,12,11,11,11,11,11,12
21,2020-03-27 17:35:02,26,8,15,6,6,8,12,11,11,11,11,11,12
21,2020-03-27 17:40:02,28,8,15,6,6,7,12,11,11,11,11,12,12
21,2020-03-27 17:45:02,26,10,14,6,6,8,12,11,11,11,11,12,12
21,2020-03-27 17:50:02,26,12,11,6,6,8,12,11,11,11,12,12,11
21,2020-03-27 17:55:02,26,12,11,6,5,8,12,11,11,11,12,12,11
21,2020-03-27 18:00:02,26,13,10,6,5,7,12,11,11,12,12,11,11
21,2020-03-27 18:05:02,24,15,10,6,5,7,11,11,11,12,12,11,11
21,2020-03-27 18:10:02,24,14,9,6,5,6,11,11,12,12,11,11,11
21,2020-03-27 18:15:02,20,14,9,6,5,6,11,11,12,12,11,11,11
21,2020-03-27 18:20:02,20,13,9,6,5,6,11,12,12,11,11,11,11
21,2020-03-27 18:25:02,19,13,6,6,5,6,11,12,12,11,11,11,11
21,2020-03-27 18:30:02,18,14,6,5,5,5,11,12,11,11,11,11,11
21,2020-03-27 18:35:03,20,15,6,5,4,5,11,12,11,11,11,11,11
21,2020-03-27 18:40:03,20,15,6,5,4,5,11,11,11,11,11,11,11
21,2020-03-27 18:45:02,16,16,7,6,4,5,11,11,11,11,11,11,11
21,2020-03-27 18:50:02,15,17,7,6,4,6,11,11,11,11,11,11,11
21,2020-03-27 18:55:02,14,17,7,6,4,12,11,11,11,11,11,11,11
21,2020-03-27 19:00:02,16,17,7,6,4,12,10,11,11,11,11,11,11
21,2020-03-27 19:05:02,19,17,6,6,4,12,10,11,11,11,11,11,11
21,2020-03-27 19:10:02,20,17,6,6,4,12,10,11,11,11,11,11,10
21,2020-03-27 19:15:02,19,17,5,6,4,12,12,11,11,11,11,11,10
21,2020-03-27 19:20:02,19,16,5,6,4,12,12,11,11,11,11,10,10
21,2020-03-27 19:25:02,19,16,4,6,4,12,12,11,11,11,11,10,10
21,2020-03-27 19:30:02,18,16,4,6,3,12,12,11,11,11,10,10,10
21,2020-03-27 19:35:02,18,16,4,6,3,12,12,11,11,11,10,10,10
21,2020-03-27 19:40:02,17,15,4,6,3,12,12,11,11,10,10,10,10
21,2020-03-27 19:45:02,14,15,4,6,3,12,12,11,11,10,10,10,10
21,2020-03-27 19:50:02,14,15,6,6,2,12,12,11,10,10,10,10,10
21,2020-03-27 19:55:02,14,15,7,6,2,12,12,11,10,10,10,10,10
21,2020-03-27 20:00:02,14,15,7,6,2,12,12,10,10,10,10,10,9
21,2020-03-27 20:05:02,14,15,7,6,2,11,12,10,10,10,10,10,9
21,2020-03-27 20:10:02,13,15,6,6,2,11,12,10,10,10,10,9,9
21,2020-03-27 20:15:02,13,15,6,6,2,11,12,10,10,10,10,9,9
21,2020-03-27 20:20:02,13,15,6,6,2,12,11,10,10,10,9,9,9
21,2020-03-27 20:25:02,13,15,6,6,2,12,11,10,10,10,9,9,9
21,2020-03-27 20:30:02,12,16,4,6,2,13,11,10,10,9,9,9,9
21,2020-03-27 20:35:02,12,16,4,6,2,13,11,10,10,9,9,9,9
21,2020-03-27 20:40:02,11,15,4,6,2,13,11,10,9,9,9,9,9
21,2020-03-27 20:45:02,11,15,3,6,2,13,11,10,9,9,9,9,9
21,2020-03-27 20:50:02,11,15,3,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 20:55:02,10,16,2,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:00:02,10,16,2,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:05:02,8,16,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:10:02,8,16,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:15:02,7,16,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:20:02,5,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:25:02,5,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:30:02,4,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:35:02,2,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:40:02,2,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:45:02,2,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:50:02,1,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 21:55:02,1,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:00:02,2,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:05:02,0,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:10:02,0,16,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:15:02,0,15,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:20:02,0,15,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:25:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:30:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:35:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:40:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:45:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:50:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 22:55:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:00:27,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:05:02,0,14,1,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:10:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:15:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:20:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:25:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:30:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:35:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:40:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:45:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:50:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-27 23:55:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-28 00:00:02,0,14,0,6,2,13,11,9,9,9,9,9,9
21,2020-03-28 00:05:27,0,14,0,6,2,13,11,9,9,9,9,9,8
21,2020-03-28 00:10:02,0,13,0,6,2,13,11,9,9,9,9,9,8
21,2020-03-28 00:15:02,0,13,0,6,2,13,11,9,9,9,9,8,8
21,2020-03-28 00:20:02,0,12,0,6,2,13,11,9,9,9,9,8,8
21,2020-03-28 00:25:02,0,12,0,6,2,13,11,9,9,9,8,8,8
21,2020-03-28 00:30:02,0,12,0,6,2,13,11,9,9,9,8,8,8
21,2020-03-28 00:35:02,0,12,0,6,2,13,11,9,9,8,8,8,8
21,2020-03-28 00:40:02,0,12,0,6,2,13,11,9,9,8,8,8,8
21,2020-03-28 00:45:02,0,12,0,6,2,13,11,9,8,8,8,8,8
21,2020-03-28 00:50:03,0,12,0,6,2,13,11,9,8,8,8,8,8
21,2020-03-28 00:55:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:00:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:05:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:10:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:15:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:20:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:25:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:30:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:35:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:40:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:45:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:50:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 01:55:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:00:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:05:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:10:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:15:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:20:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:25:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:30:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:35:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:40:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:45:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:50:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 02:55:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:00:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:05:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:10:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:15:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:20:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:25:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:30:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:35:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:40:03,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:45:03,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:50:27,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 03:55:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 04:00:02,0,12,0,6,2,13,11,8,8,8,8,8,8
21,2020-03-28 04:05:02,0,12,0,6,2,13,11,8,8,8,8,8,8
